row_num,id,data
9363,516CD071,Business & Industrial/Business Services/Consulting_8
9364,4A96493C,World Localities/Latin America/South America/Brazil/Northeast Brazil/Piauí_5
9365,5CA29F58,Finance/Investing/Brokerages & Day Trading_4
9366,962ECFFA,Books & Literature/E-Books_3
9367,926E62E4,Computers & Electronics/Consumer Electronics/Home Automation_1
9368,1B50E749,Computers & Electronics/Computer Hardware/Computer Drives & Storage/Data Backup & Recovery_4
9369,13A7C880,World Localities/Europe/Central & Eastern Europe_7
9370,76067525,World Localities/Asia/East Asia/China/North Central China/Shanxi_8
9371,20E1F93D,World Localities/Latin America/South America/Peru_1
9372,BF000109,World Localities/Europe/Western Europe/Benelux/Netherlands/Friesland_8
9373,FE49AA2C,Sports/Combat Sports/Martial Arts/Taekwondo_4
9374,90FE9396,Travel & Transportation/Specialty Travel/Family Travel_2
9375,F68F88CD,World Localities/Europe/Mediterranean Europe/Italy/Campania/Naples_2
9376,68BED29B,Shopping/Apparel/Headwear_5
9377,C7AF4BEB,World Localities/Africa/Eastern Africa/Mozambique_6
9378,00EC7AA6,World Localities/Asia/Russia & CIS/Russian Federation/Volga District_5
9379,809E044F,Sports/Individual Sports/Skate Sports_8
9380,4D8EFCA0,World Localities/Latin America/South America/Brazil/Northeast Brazil/Bahia/Salvador_6
9381,DB5F525C,Travel & Transportation/Transportation/Parking/Airport Parking & Transportation_5
9382,1D7C63D3,Business & Industrial/Shipping & Logistics/Freight Transport/Rail Freight_3
9383,3E990E81,Health/Mental Health/Depression_8
9384,202586E4,News/Health News_4
9385,787D9DFD,World Localities/Latin America/Central America/Mexico/Yucatán Peninsula/Yucatán/Mérida_6
9386,AC7B5450,World Localities/Europe/Western Europe/France/South West France/Occitanie_3
9387,1889D5DD,Arts & Entertainment/Music & Audio/Soundtracks_8
9388,D96D147F,News/Weather_4
9389,1FF8C661,Business & Industrial/Advertising & Marketing/Marketing_8
9390,A3EE84EF,Finance/Investing/Real Estate Investment Trusts_1
9391,BD3DF41B,Business & Industrial/Business Operations/Business Plans & Presentations_8
9392,3E0D7171,Shopping/Apparel/Casual Apparel/T-Shirts_3
9393,5F0A2608,Computers & Electronics/Enterprise Technology/Customer Relationship Management (CRM)_4
9394,E94079C3,Finance/Investing/Socially Responsible Investing_5
9395,43CE164A,Autos & Vehicles/Motor Vehicles (By Type)/Scooters & Mopeds_3
9396,174771BC,Arts & Entertainment/Movies/Action & Adventure Films/Martial Arts Films_9
9397,FDBB853C,Beauty & Fitness/Face & Body Care/Make-Up & Cosmetics_3
9398,8F7082D7,Law & Government/Legal/Intellectual Property_6
9399,BC663420,Real Estate/Real Estate Listings/Residential Rentals_8
9400,95BE7BB9,World Localities/Europe/Mediterranean Europe/Italy/Emilia-Romagna/Bologna_7
9401,6982C5AB,World Localities/Europe/Central & Eastern Europe/Baltics/Lithuania_1
9402,AF8ECDBE,Business & Industrial/Business Operations/Management/Strategic Planning_4
9403,CA6C87F1,People & Society/Social Issues & Advocacy/Poverty & Hunger_3
9404,0AE008BE,World Localities/Asia/East Asia/China/Northeast China/Jilin_8
9405,24111AA5,World Localities/Asia/East Asia/Japan/Shikoku/Ehime_7
9406,E0AB2C16,Science/Astronomy_2
9407,7EBACC4C,World Localities/Europe/Western Europe/France/South East France/Auvergne-Rhône-Alpes/Auvergne_7
9408,57BB2C6E,Computers & Electronics/Consumer Electronics/Game Systems & Consoles_7
9409,0214014E,Arts & Entertainment/TV & Video/TV Shows & Programs/TV Talk Shows_3
9410,0B26B6CA,Shopping/Gifts & Special Event Items/Party & Holiday Supplies_3
9411,B9D0E159,Computers & Electronics/Software/Operating Systems/Mobile OS/Windows Mobile OS_6
9412,AA6DEBA2,Food & Drink/Food/Candy & Sweets_4
9413,2B636388,World Localities/Europe/Central & Eastern Europe/Austria/Vorarlberg_3
9414,D8DCB6D7,Business & Industrial/Advertising & Marketing/Sales_7
9415,929984C0,Finance/Accounting & Auditing/Billing & Invoicing_7
9416,825F14FD,Beauty & Fitness/Fashion & Style/Fashion Modeling_2
9417,82E64AC0,Food & Drink/Cooking & Recipes/Cuisines/Latin American Cuisine/Caribbean Cuisine_5
9418,1EABB533,Computers & Electronics/Consumer Electronics/Gadgets & Portable Electronics/E-Book Readers_4
9419,4897D11D,Arts & Entertainment/Performing Arts/Opera_5
9420,0168085A,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine_4
9421,E746BB3A,Health/Health Conditions/Infectious Diseases_2
9422,6E432761,Health/Health Conditions/Genetic Disorders_5
9423,115F9BAC,World Localities/Europe/Mediterranean Europe/Spain/Aragon_1
9424,5B84C505,Health/Health Conditions/Heart & Hypertension_7
9425,38EB70AC,Sports/Individual Sports/Gymnastics_4
9426,30D0274D,Home & Garden/Kitchen & Dining/Small Kitchen Appliances/Food Processors_5
9427,0CB8A241,Food & Drink/Beverages/Bottled Water_2
9428,13DCCB39,Food & Drink/Food & Grocery Retailers/Bakeries_2
9429,F5FE2094,Food & Drink/Cooking & Recipes/Cuisines/South Asian Cuisine_8
9430,8CEEF29A,Health/Alternative & Natural Medicine_6
9431,71AF8AC5,Business & Industrial/Hospitality Industry_5
9432,36AABEDE,World Localities/Europe/Central & Eastern Europe/Austria/Salzburg_3
9433,0BB0102D,Computers & Electronics/Software/Multimedia Software/Desktop Publishing_4
9434,212B5D55,Business & Industrial/Retail Trade_8
9435,0C2BC131,World Localities/Asia/Southeast Asia/Indonesia/Kalimantan_1
9436,6C97CAC6,Health/Health Conditions/Endocrine Conditions/Thyroid Conditions_6
9437,D9BA6812,World Localities/North America/USA/Great Plains (USA)/Kansas_7
9438,5AD75CA6,Health/Health Conditions/Neurological Conditions_4
9439,CC0ABB7F,Internet & Telecom/Mobile & Wireless/Mobile Phones/Mobile Phone Repair & Services_8
9440,8D827F72,People & Society/Subcultures & Niche Interests_2
9441,954AC7FC,People & Society/Social Sciences/Archaeology_1
9442,8A75593C,Food & Drink/Food & Grocery Retailers_4
9443,FAE0A2E4,Computers & Electronics/Software/Internet Software/Web Browsers_8
9444,1C060B53,World Localities/North America/USA/Midwest (USA)/Missouri/Greater St. Louis_7
9445,A4F229B1,World Localities/Asia/West Asia/Turkey/Marmara Region/Istanbul_5
9446,E39051A8,Sports/Sporting Goods/Combat Sports Equipment/Boxing Gloves & Gear_6
9447,2DE855CD,People & Society/Disabled & Special Needs_4
9448,C5BE4683,Health/Health Conditions/Allergies_4
9449,94D59FFC,World Localities/Europe/Mediterranean Europe/Spain/Valencian Community_1
9450,852765F4,Sports/Extreme Sports/Climbing & Mountaineering_2
9451,20911D2B,World Localities/Europe/Western Europe/France/West France/Brittany/Rennes_2
9452,9320B287,"Autos & Vehicles/Motor Vehicles (By Type)/Trucks, Vans & SUVs/SUVs & Crossovers/Crossovers_3"
9453,0295FD59,"Computers & Electronics/Consumer Electronics/Camera & Photo Equipment/Binoculars, Telescopes & Optical Devices_3"
9454,FE704C8E,World Localities/North America/USA/Southwest (USA)/Arizona/Tucson_8
9455,34B1315A,Home & Garden/Laundry_3
9456,FD2BB3DC,Computers & Electronics/Networking/Distributed & Cloud Computing_8
9457,2B0A1E8F,Shopping_2
9458,067E3717,World Localities/Europe/Western Europe/United Kingdom/England/South West England_3
9459,8585F3B5,Pets & Animals/Animal Products & Services/Animal Welfare_6
9460,5D958735,Autos & Vehicles/Motor Vehicles (By Brand)_8
9461,5194718C,World Localities/Latin America/Caribbean/Bahamas/Nassau_8
9462,3F82B36B,Business & Industrial/Business Finance/Investment Banking_1
9463,230E72F7,World Localities/Europe/Mediterranean Europe/Italy/Marche_7
9464,A9437527,Autos & Vehicles/Motor Vehicles (By Brand)/Chevrolet_2
9465,80D1E854,People & Society/Men's Interests/Men's Interests (Mature)_4
9466,83F1FCB0,Pets & Animals/Animal Products & Services/Veterinarians_4
9467,2BCE46D4,World Localities/Asia/East Asia/China/Northeast China/Jilin_4
9468,1B1F79DD,World Localities/North America/USA/New England/Massachusetts_5
9469,5AFDF4F8,Home & Garden/Home Improvement/Roofing_4
9470,8B9F0332,People & Society/Ethnic & Identity Groups/Latinos & Latin-Americans_1
9471,05B4E3EA,World Localities/Asia/South Asia/India/East India_8
9472,F8951AF6,World Localities/Africa/Eastern Africa/Malawi_2
9473,7175EE6F,World Localities/North America/USA/Midwest (USA)/Indiana_7
9474,E98B851B,Arts & Entertainment/Celebrities & Entertainment News_6
9475,4EEE35BD,World Localities/Europe/Central & Eastern Europe/Austria/Lower Austria_8
9476,B8A2A799,Autos & Vehicles/Vehicle Parts & Services/Vehicle Repair & Maintenance/Transmission Repair & Maintenance_1
9477,4DC87983,World Localities/Europe/Central & Eastern Europe/Liechtenstein_4
9478,018381C9,Computers & Electronics/Computer Hardware/Hardware Modding & Tuning_5
9479,353498B3,Arts & Entertainment/TV & Video/TV Shows & Programs/TV Documentary & Nonfiction_5
9480,ACD9E1B2,People & Society/Social Issues & Advocacy/Privacy Issues_2
9481,2F3B6931,Games/Computer & Video Games/Sports Games_3
9482,B1DD50DC,World Localities/North America/USA/Pacific Northwest/Oregon/Portland (OR)_2
9483,64DDE41E,Shopping/Apparel/Eyewear/Sunglasses_7
9484,EB5C263B,Arts & Entertainment/Music & Audio/Classical Music_8
9485,B2DA5B9E,Computers & Electronics/Software/Operating Systems/Mobile OS/BlackBerry OS_4
9486,8BB6E67F,World Localities/Latin America/South America/Brazil/Northeast Brazil/Ceará/Fortaleza_2
9487,86DC892A,Computers & Electronics/Computer Hardware/Desktop Computers_7
9488,D897EAFF,Law & Government/Social Services_2
9489,1D277080,Sports/Sporting Goods/Tennis Equipment_7
9490,08643684,World Localities/North America/USA/Midwest (USA)/Illinois_1
9491,F82B46D1,Beauty & Fitness/Face & Body Care/Skin & Nail Care/Face Care Products/Face Cleansers & Makeup Removers_9
9492,7FD4F8E4,Autos & Vehicles/Motor Vehicles (By Brand)/Mitsubishi_7
9493,3458B30D,World Localities/Europe/Central & Eastern Europe/Poland/Wroclaw_4
9494,518856E0,People & Society/Social Issues & Advocacy/Immigration Policy & Border Issues_6
9495,75D3B076,Online Communities/Photo & Video Sharing_2
9496,74F8E546,Home & Garden/Home Furnishings/Lamps & Lighting_7
9497,B0F23931,World Localities/Asia/East Asia/Japan/Kansai/Wakayama_1
9498,F568F1B4,World Localities/Europe/Central & Eastern Europe/Austria/Vorarlberg_6
9499,601B56D4,Jobs & Education/Education/Study Abroad_2
9500,19646E88,Beauty & Fitness/Face & Body Care/Skin & Nail Care/Face Care Products/Acne & Blemish Treatments_3
9501,4CF69CB0,Arts & Entertainment/Events & Listings/Expos & Conventions_1
9502,4922DBCC,World Localities/Asia/Southeast Asia/Indonesia/Western New Guinea_8
9503,11CAB23A,People & Society/Religion & Belief/Islam_8
9504,FDA28E25,World Localities/Latin America/Central America/Mexico/Baja California/Los Cabos_2
9505,B1270F00,Autos & Vehicles/Motor Vehicles (By Brand)/Saturn_5
9506,3F83AAF0,Finance/Credit & Lending/Loans/Student Loans & College Financing_3
9507,3FEA9639,Real Estate/Real Estate Listings/Residential Rentals/Furnished Rentals_6
9508,FD76B783,Autos & Vehicles/Motor Vehicles (By Type)/Hatchbacks_5
9509,B5B4004E,Travel & Transportation/Tourist Destinations/Vineyards & Wine Tourism_1
9510,51C86549,Online Communities/Blogging Resources & Services/Microblogging_5
9511,434E5B15,World Localities/Asia/East Asia/Japan/Chubu/Aichi_7
9512,3439A313,World Localities/Latin America/Central America/Panama_7
9513,0DF74E50,World Localities/Latin America/Caribbean/Martinique_4
9514,30309417,Autos & Vehicles/Motor Vehicles (By Brand)/Volvo_3
9515,33673530,Finance/Credit & Lending_5
9516,2855B3AB,World Localities/Asia/East Asia/Japan/Kansai/Kyoto_2
9517,59FD2A99,World Localities/North America/USA/South (USA)/Arkansas_8
9518,D17B6B86,World Localities/Asia/East Asia/China/Northwest China/Xinjiang_6
9519,F5F53754,People & Society/Men's Interests/Men's Interests (Mature)_3
9520,05118033,Beauty & Fitness/Fitness/Fitness Equipment & Accessories/Weights & Strength Training Equipment_8
9521,ED2124F2,Food & Drink/Food/Gourmet & Specialty Foods_4
9522,39A8E981,Sports/Sporting Goods/Winter Sports Equipment_2
9523,5BF8D228,Games/Computer & Video Games/Simulation Games/City Building Games_6
9524,EA0FF478,Arts & Entertainment/Performing Arts/Circus_1
9525,866C8BA6,Shopping/Gifts & Special Event Items/Greeting Cards_1
9526,616BA026,Shopping/Apparel/Pants & Shorts_4
9527,3006868D,Arts & Entertainment/Music & Audio/Soundtracks_7
9528,CD423A3F,World Localities/North America/USA/Mid-Atlantic (USA)/Pennsylvania_7
9529,855E8E0F,Health/Nutrition/Special & Restricted Diets/Low Fat & Low Cholesterol Diets_1
9530,7451745E,Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software_5
9531,4DFD4FE6,Science/Computer Science_2
9532,F2236AB0,World Localities/Europe/Western Europe/Benelux/Netherlands/South Holland_5
9533,2128556C,Computers & Electronics/Computer Hardware/Computer Peripherals/Computer Monitors & Displays_2
9534,F8B95715,Health/Pharmacy/Drugs & Medications_3
9535,7FC7EBA6,Finance/Insurance/Health Insurance_7
9536,D71E821F,Business & Industrial/Advertising & Marketing/Telemarketing_7
9537,9BEC596F,People & Society/Family & Relationships/Family/Parenting/Child Care_8
9538,0A1DBDA6,Home & Garden/Kitchen & Dining/Small Kitchen Appliances/Coffee & Espresso Makers_2
9539,BA802C35,Travel & Transportation/Hotels & Accommodations_4
9540,A0BCB51B,World Localities/North America/Canada/Canadian Prairies/Manitoba_2
9541,BDA56566,Arts & Entertainment/Movies_8
9542,1C471B16,Sports/Team Sports/Hockey_1
9543,F77DBF1E,World Localities/North America/USA/Midwest (USA)/Michigan/Detroit_7
9544,1A325873,Health/Nutrition/Special & Restricted Diets/Low Carbohydrate Diets_5
9545,31252ABC,World Localities/Asia/East Asia/Japan/Chugoku/Hiroshima_4
9546,36723E89,Health/Health Conditions/Infectious Diseases/Parasites & Parasitic Diseases_2
9547,3CD043DE,Law & Government/Legal/Family Law_4
9548,A83DDA0F,World Localities/Africa/Southern Africa_7
9549,68A4DC2F,"Finance/Grants, Scholarships & Financial Aid_5"
9550,094A0120,Health/Health Conditions/Respiratory Conditions_7
9551,1F5CF819,Sports/Sporting Goods/Bowling Equipment_6
9552,3625BD9E,World Localities/Asia/East Asia/Japan/Kanto/Kanagawa/Yokohama_6
9553,0C244220,Beauty & Fitness/Face & Body Care/Hygiene & Toiletries/Hand & Body Soaps_5
9554,64EF281F,Autos & Vehicles/Motor Vehicles (By Brand)_3
9555,A8EB6BDD,Business & Industrial/Business Services/Physical Asset Management_7
9556,2D1183ED,Online Communities/Photo & Video Sharing_5
9557,6FC2DCED,Books & Literature/Audiobooks_1
9558,5E92E4E7,World Localities/Europe/Western Europe/France/East France_6
9559,A459F97B,Autos & Vehicles/Vehicle Parts & Services/Vehicle Parts & Accessories/Vehicle Wheels & Tires_7
9560,71783321,Arts & Entertainment/Movies/Science Fiction & Fantasy Films_7
9561,0F3DBCB8,World Localities/North America/USA/California/Silicon Valley_8
9562,B0518805,World Localities/Oceania/New Zealand/Christchurch_1
9563,BFFF3255,Shopping/Classifieds_7
9564,D1BC5FA1,Jobs & Education/Jobs/Job Listings/Executive & Management Jobs_1
9565,E3C89B38,Food & Drink/Cooking & Recipes/Cuisines/Middle Eastern Cuisine_3
9566,8F2A4189,Sports/Water Sports/Surfing_1
9567,8113A32E,Health/Health Conditions/Infectious Diseases/Parasites & Parasitic Diseases_3
9568,BAA8A805,World Localities/Asia/East Asia/Japan/Shikoku/Kochi_1
9569,F3BA23F6,World Localities/Latin America/South America/Brazil/Central West Brazil/Mato Grosso_2
9570,449B9455,Arts & Entertainment/Humor_9
9571,8DF957D4,Computers & Electronics/Software/Device Drivers_8
9572,5233FFCD,World Localities/Europe/Western Europe/Benelux/Netherlands/Flevoland_4
9573,ECA92681,World Localities/Asia/East Asia/Japan/Kyushu/Nagasaki_5
9574,E0FA0771,Food & Drink/Food & Grocery Retailers_6
9575,943211A7,Arts & Entertainment/Movies/Drama Films_2
9576,F031E990,World Localities/Europe/Mediterranean Europe/Italy/Molise_5
9577,1F9E620B,Home & Garden/Home Appliances/Vacuums & Floor Care_8
9578,A0DFCFB7,Computers & Electronics/Enterprise Technology/Data Management_5
9579,071D457B,Health/Health Conditions/Infectious Diseases_7
9580,2F0D8530,Online Communities/Online Goodies/Clip Art & Animated GIFs_6
9581,EE6AEAFA,Health/Health Conditions/Heart & Hypertension_5
9582,C9EB6752,Hobbies & Leisure/Special Occasions/Holidays & Seasonal Events/Thanksgiving_3
9583,2B68C554,"Home & Garden/Patio, Lawn & Garden/Gardening_7"
9584,DA91C823,Home & Garden/Home Furnishings/Living Room Furniture_4
9585,89AF7448,Games/Board Games/Chess & Abstract Strategy Games_3
9586,126DA031,Autos & Vehicles/Vehicle Shopping/Vehicle Dealers & Retailers_9
9587,EA0F3057,World Localities/North America/USA/Rocky Mountains/Idaho_8
9588,68B78546,World Localities/North America/USA/Midwest (USA)_6
9589,BB814A7E,Food & Drink/Food/Condiments & Dressings_1
9590,88A8AF98,Sports/Sporting Goods/Combat Sports Equipment_1
9591,E1C99F23,World Localities/North America/USA/New England/Connecticut_2
9592,89A7E4B7,World Localities/Asia/East Asia/China/Northeast China/Heilongjiang_4
9593,F70A4D49,Computers & Electronics/Consumer Electronics/Media Streaming Devices_4
9594,82492511,Autos & Vehicles/Motor Vehicles (By Brand)/Saturn_3
9595,9A047408,World Localities/Latin America/Caribbean/Trinidad & Tobago_5
9596,4D3C9002,Games/Card Games_8
9597,D4101BDD,World Localities/North America/USA/New England/Vermont_1
9598,AB84B476,News/Business News/Company News_8
9599,175F6898,Health/Health Conditions/Allergies_8
9600,AE3CECD0,Science/Earth Sciences/Geology_7
9601,4D749BC6,People & Society/Family & Relationships/Family_6
9602,95E93279,Shopping/Consumer Resources/Identity Theft Protection_7
9603,A9F636EC,Travel & Transportation/Transportation/Chartered Transportation Rentals_7
9604,1E7EA611,World Localities/Europe/Central & Eastern Europe_4
9605,564BF6DE,World Localities/North America/Canada/Canadian Prairies/Manitoba_1
9606,6CD6DD27,Autos & Vehicles/Motor Vehicles (By Brand)/SEAT_6
9607,EE335C5A,Arts & Entertainment/TV & Video/TV Guides & Reference_5
9608,EF2401C1,Business & Industrial/Industrial Materials & Equipment/Industrial Handling & Processing Equipment_4
9609,9B8F70E7,World Localities/Asia/East Asia/Japan/Kyushu/Oita_8
9610,719228C9,People & Society/Ethnic & Identity Groups/m_5
9611,142F896E,Arts & Entertainment/Entertainment Industry/Film & TV Industry/Film & TV Awards_4
9612,CD4A3D6B,Arts & Entertainment/Humor/Spoofs & Satire_7
9613,D9A80E83,Finance/Insurance/Home Insurance_1
9614,0383C170,Home & Garden/Home Improvement/Doors & Windows_7
9615,807823EA,Shopping/Apparel/Apparel Services_8
9616,7A8D6136,World Localities/Asia/East Asia/China/Eastern China_3
9617,81985D63,Business & Industrial/Business Operations/Human Resources/Recruitment & Staffing_7
9618,2A1DB114,Sports/Motor Sports/Motorcycle Racing_2
9619,A6C1124F,Shopping/Apparel/Clothing Accessories/Watches_3
9620,D47537FE,World Localities/Europe/Western Europe/France/East France/Bourgogne-Franche-Comté_6
9621,6E7B0E16,World Localities/North America/USA/Pacific Northwest/Oregon_6
9622,EB10E772,World Localities/North America/USA/South (USA)/North Carolina_1
9623,008D337D,Business & Industrial/Business Operations/Business Plans & Presentations_7
9624,DB075DFB,World Localities/Asia/Southeast Asia/Viet Nam_7
9625,8576A625,Reference/General Reference/Forms Guides & Templates/Legal Forms_7
9626,49E1D94E,Sports/Combat Sports/Martial Arts_4
9627,B70C9805,Sports/Sports Coaching & Training_5
9628,5E9DA2A0,Arts & Entertainment/TV & Video/TV Shows & Programs/TV Comedies_6
9629,CE59E2A9,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine/Vietnamese Cuisine_3
9630,D72A6F32,World Localities/Europe/Western Europe/United Kingdom/England/South East England_3
9631,EDC578D7,Home & Garden/Home Safety & Security_2
9632,60B563DA,Business & Industrial/Printing & Publishing/Document & Printing Services/Business Cards & Stationery_6
9633,F688AF12,Arts & Entertainment/Movies/DVD & Video Shopping/DVD & Video Rentals_2
9634,D5FFCD4A,Shopping/Apparel/Clothing Accessories_4
9635,2AC6D59C,Sports/Combat Sports/Martial Arts/Capoeira_6
9636,14A13C49,"Beauty & Fitness/Face & Body Care/Hygiene & Toiletries/Antiperspirants, Deodorants & Body Sprays_4"
9637,D3E7C252,Home & Garden/Kitchen & Dining/Cookware & Diningware/Diningware_5
9638,60609D72,Business & Industrial/Aerospace & Defense/Defense Industry_4
9639,96D80499,Games/Computer & Video Games/Simulation Games/Vehicle Simulators_3
9640,FE38AE8A,Internet & Telecom/Web Services/Cloud Storage_3
9641,F6B30107,Science/Biological Sciences/Flora & Fauna_5
9642,01A2AA55,People & Society/Religion & Belief/Pagan & Esoteric Traditions_4
9643,29B8E61F,World Localities/North America/USA/South (USA)_6
9644,4A091FBC,Games/Computer & Video Games/Sports Games/Sports Management Games_2
9645,B8CD9567,Home & Garden/Kitchen & Dining/Major Kitchen Appliances/Dishwashers_5
9646,08AF5A08,Online Communities_6
9647,D360F9B9,Autos & Vehicles/Motor Vehicles (By Brand)/Nissan/Infiniti_4
9648,5E1779D1,Health/Health Conditions/Endocrine Conditions/Thyroid Conditions_5
9649,B813A160,People & Society/Social Issues & Advocacy/Green Living & Environmental Issues_4
9650,08F765F5,Business & Industrial/Agriculture & Forestry/Farms & Ranches_9
9651,04E863EA,World Localities/Asia/South Asia/India/West India/Rajasthan/Jaipur_5
9652,0CC4FF23,Internet & Telecom/Mobile & Wireless/Mobile Phones/Smart Phones_4
9653,2BB6EA83,Games/Computer & Video Games/Gaming Reference & Reviews/Video Game Playthroughs_2
9654,AC3B2B64,World Localities/Europe/Mediterranean Europe/Italy/Liguria/Genoa_5
9655,729A8E10,Arts & Entertainment/Comics & Animation_6
9656,7DD7E2E8,Beauty & Fitness/Face & Body Care/Skin & Nail Care_4
9657,286B72B2,Computers & Electronics/Computer Hardware/Computer Components/Computer Memory_7
9658,8E0C0CAC,Finance/Credit & Lending/Loans/Vehicle Financing/Auto Financing/Auto Leasing_2
9659,4B16C0BB,World Localities/Europe/Western Europe/Benelux/Luxembourg_4
9660,67FEC2CC,World Localities/North America/USA/Florida_1
9661,5C4ABC33,Computers & Electronics/Software/Operating Systems/Mobile OS/Apple iOS_8
9662,69704D2A,World Localities/Asia/Southeast Asia/Thailand_4
9663,F95AAD21,People & Society/Family & Relationships/Family/Parenting/Adoption_1
9664,5C345314,Jobs & Education/Education/Standardized & Admissions Tests_6
9665,B14E1B5A,World Localities/Europe/Mediterranean Europe/Italy/Emilia-Romagna_7
9666,453CE727,Food & Drink/Cooking & Recipes/BBQ & Grilling_2
9667,175550AD,World Localities/Europe/Western Europe/France/North France/Normandy_5
9668,7EFD74A3,Law & Government/Government/Government Contracting & Procurement_3
9669,5FA20630,World Localities/Asia/East Asia/Japan/Kansai_6
9670,16679337,World Localities/Europe/Western Europe/France/South East France_2
9671,8E1C1449,Health/Health Conditions/Infectious Diseases/Parasites & Parasitic Diseases_4
9672,240585B3,Hobbies & Leisure/Clubs & Organizations_1
9673,EF5FD4B2,World Localities/Latin America/Caribbean/Saint Kitts & Nevis_3
9674,5D6AB19B,World Localities/Asia/East Asia/Japan/Tohoku/Iwate_4
9675,6EB46F2B,Travel & Transportation/Tourist Destinations/Beaches & Islands_8
9676,44D66903,World Localities/Europe/Western Europe/France/East France_3
9677,872819B7,World Localities/Africa/Northern Africa/Egypt/Cairo_1
9678,1362C3B7,Computers & Electronics/Programming/Development Tools_1
9679,4FF535D8,Arts & Entertainment/Movies/Classic Films_4
9680,B20C21C8,Arts & Entertainment/Humor/Funny Pictures & Videos_5
9681,C69C0A73,World Localities/Asia/West Asia/Turkey/Central Anatolia/Konya_3
9682,B5B6410F,World Localities/Europe/Western Europe/France/South West France/Occitanie/Midi-Pyrénées_5
9683,4086FF42,"Autos & Vehicles/Motor Vehicles (By Type)/Trucks, Vans & SUVs/SUVs & Crossovers/Crossovers_7"
9684,CFB223EB,Health/Medical Devices & Equipment_5
9685,A53B4F33,Reference/General Reference/Public Records_2
9686,C2779179,Law & Government/Military/Marines_3
9687,FCE6B2C5,World Localities/Europe/Western Europe/United Kingdom/England/Yorkshire/Sheffield_4
9688,0EFF3568,Health/Medical Facilities & Services_2
9689,97E36852,Games/Puzzles & Brainteasers_6
9690,33F5521F,News_6
9691,37360433,World Localities/Asia/East Asia/Japan/Kyushu/Fukuoka_2
9692,B78C21A1,World Localities/Europe/Central & Eastern Europe/Austria/Styria_2
9693,13F1D521,World Localities/Asia/East Asia/Japan/Tohoku/Miyagi_4
9694,B73620D5,Autos & Vehicles/Motor Vehicles (By Brand)/GMC_4
9695,3DD650B1,World Localities/Asia/Southeast Asia/East Timor_1
9696,5D6E75F8,Travel & Transportation/Specialty Travel/Agritourism_1
9697,B0F8F502,Arts & Entertainment/Movies/DVD & Video Shopping/DVD & Video Rentals_7
9698,7F49F51A,Beauty & Fitness/Face & Body Care/Hygiene & Toiletries/Feminine Hygiene Products_5
9699,F54D382F,World Localities/Asia/East Asia/China/Southeast China/Guangdong/Guangzhou_6
9700,BD26C5D7,World Localities/Asia/East Asia/China/Northeast China/Heilongjiang/Harbin_4
9701,333D5A2C,World Localities/North America/USA/South (USA)/Virginia/Virginia Beach-Hampton Roads_4
9702,004CA660,Science/Earth Sciences_7
9703,BA423C24,Computers & Electronics/Consumer Electronics/Gadgets & Portable Electronics/PDAs & Handhelds_6
9704,66C1621D,Arts & Entertainment/Entertainment Industry/Recording Industry_6
9705,F307F3CC,Shopping/Consumer Resources_8
9706,F29DD872,Finance/Credit & Lending/Loans/Vehicle Financing_8
9707,51A7D227,World Localities/North America/USA/Southwest (USA)/New Mexico_7
9708,BA4856E1,World Localities/Europe/Mediterranean Europe/Spain/Andalucia/Seville_4
9709,AC42AB2D,Business & Industrial/Energy & Utilities/Renewable & Alternative Energy/Hydropower_8
9710,BA1549E6,Law & Government/Legal/Legal Education_1
9711,872CF13D,Arts & Entertainment/TV & Video/TV Shows & Programs/TV Dramas/TV Crime & Legal Shows_8
9712,EA5A91DA,Finance/Insurance/Health Insurance_4
9713,528D695A,Arts & Entertainment/Offbeat/Occult & Paranormal_2
9714,7CFFE31D,Beauty & Fitness/Fitness/Yoga & Pilates_7
9715,0BDD0C50,Finance/Investing/Funds_4
9716,3D7262FF,Arts & Entertainment/Music & Audio/Rock Music/Punk (Music)_5
9717,867C10EE,Autos & Vehicles/Custom & Performance Vehicles_5
9718,0F95097D,Autos & Vehicles/Campers & RVs_5
9719,0AF6497B,Jobs & Education/Education/Distance Learning_2
9720,8FB744C0,Arts & Entertainment/Music & Audio/Jazz & Blues/Jazz_8
9721,35D2FB32,Business & Industrial/Energy & Utilities/Nuclear Energy_4
9722,3E79990D,Business & Industrial/Shipping & Logistics/Packaging_8
9723,60FB95FB,Business & Industrial/Shipping & Logistics/Freight Transport/Maritime Transport_4
9724,007A6566,World Localities/North America/Canada/Canadian Prairies/Alberta/Edmonton_6
9725,1C87486C,Law & Government/Government/Lobbying_3
9726,DB2BA3B8,Autos & Vehicles/Motor Vehicles (By Type)/Luxury Vehicles_3
9727,37026999,World Localities/Africa/Western Africa/Nigeria/Lagos_3
9728,735D9E30,"Computers & Electronics/Computer Hardware/Computer Peripherals/Printers, Copiers & Fax Machines/Printers_7"
9729,6F729128,World Localities/Europe/Southeastern Europe/Romania_7
9730,71320495,World Localities/Latin America/South America/Argentina/Buenos Aires_4
9731,44A8B73B,World Localities/Europe/Mediterranean Europe/Italy/Lazio/Rome_1
